external_gene_name	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	description
Psap	ENSMUST00000004316.15	3.01689306281384e-05	0.00097984376832961	-5.05690894233767	1.21205219789864	3.73591789900723	15.1022294923239	0.122756958671069	8.69166622391449	3.24792492396166	8.69166622391449	prosaposin [Source:MGI Symbol;Acc:MGI:97783]
U2af2	ENSMUST00000005041.15	5.03861703506078e-07	4.28235358101334e-05	4.34033454479252	0.863776279143525	2.86986606392618	8.1343673521636	0.63474994006496	2.73158757518264	3.84190682240124	3.84190682240124	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2 [Source:MGI Symbol;Acc:MGI:98886]
Slc1a6	ENSMUST00000005490.10	1.39895545158216e-06	9.67979491639966e-05	3.81361612461994	0.79036163238313	1.84312151505108	4.52837388070051	0.111666410350516	0.656087752392415	3.63636264930944	3.63636264930944	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6 [Source:MGI Symbol;Acc:MGI:1096331]
Tomm40l	ENSMUST00000005817.9	0.000192758286968839	0.00399653372159329	3.29361098587218	0.883402822522971	2.19573497459369	7.30870052785357	0.10084644515683	4.58155683589248	3.84789964672214	4.58155683589248	translocase of outer mitochondrial membrane 40-like [Source:MGI Symbol;Acc:MGI:3589112]
Ctns	ENSMUST00000006103.9	2.19659486973473e-05	0.00077064631812909	3.41395712056411	0.804436934139823	2.26845213919503	6.02164011698149	0.00746587690601066	3.1092206396518	3.87524680914365	3.87524680914365	cystinosis, nephropathic [Source:MGI Symbol;Acc:MGI:1932872]
Lrwd1	ENSMUST00000006301.11	3.9597302379333e-06	0.00021182227519862	3.73353273057281	0.809265187411886	2.72795695910864	6.35636085932808	0.0487865876751739	2.79488158791551	3.88067427366559	3.88067427366559	leucine-rich repeats and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1918985]
Gcat	ENSMUST00000006544.9	0.000363548048438349	0.00623793575943084	-2.74809140168118	0.770805084193354	3.56346413732007	3.17606935452772	0.142582205394425	1.1182158419771	3.42226066151551	3.42226066151551	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase) [Source:MGI Symbol;Acc:MGI:1349389]
Sptbn1	ENSMUST00000006629.14	1.15669982898782e-05	0.00047276531437372	4.86866061239668	1.11014864091835	4.63752621992907	13.2566912001458	0.584566463995434	6.81001356560167	1.75058008372537	6.81001356560167	spectrin beta, non-erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98388]
Rundc3a	ENSMUST00000006750.8	1.12187627035095e-13	1.70039046709526e-10	5.9599289360862	0.802608698560188	3.51605403634902	11.755002410572	0.397893182492682	2.20394944950597	3.46719115553419	3.46719115553419	RUN domain containing 3A [Source:MGI Symbol;Acc:MGI:1858752]
Vwa7	ENSMUST00000007245.8	0.000224120170627457	0.00445010661940195	3.59918552920492	0.97534887783738	2.71882725822912	8.83900591581081	0.0121159272368712	5.69571667375495	3.88277579236889	5.69571667375495	von Willebrand factor A domain containing 7 [Source:MGI Symbol;Acc:MGI:1306798]
Ccdc124	ENSMUST00000007865.7	0.000148664191015467	0.0032894212970673	0.518301703315028	0.136636445983554	7.5388224481587	0.097163464564236	0.00116528862762173	0.0271501546006453	0.110851821598479	0.110851821598479	coiled-coil domain containing 124 [Source:MGI Symbol;Acc:MGI:1916403]
Zfp955a	ENSMUST00000008830.10	0.000281050185705221	0.00520543867373376	2.93163617166361	0.807131244088492	2.21145472018953	5.90918047151428	0.054503677557782	3.77932391275085	3.85426139354524	3.85426139354524	zinc finger protein 955A [Source:MGI Symbol;Acc:MGI:4834570]
Pdcl	ENSMUST00000009174.15	1.42769657124061e-05	0.000557230584500518	-1.05584093123914	0.243306106070297	6.10589321267672	0.469485825451378	0.00310984024742955	0.183679866702664	0.352077327259115	0.352077327259115	phosducin-like [Source:MGI Symbol;Acc:MGI:1914716]
Ap1b1	ENSMUST00000009234.16	7.71721343018925e-06	0.000346569574983413	4.34581431630198	0.971591400637297	3.25684026896687	10.3444901131844	0.0670773883712448	5.59686171038282	3.67560935945593	5.59686171038282	adaptor protein complex AP-1, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1096368]
Dgcr8	ENSMUST00000009321.11	3.35797125647808e-06	0.000187922403731764	3.58480131036149	0.771320853285376	1.6287585556871	4.36374782715283	0.128572668049155	0.928763578128051	3.44104248422813	3.44104248422813	DGCR8, microprocessor complex subunit [Source:MGI Symbol;Acc:MGI:2151114]
Pttg1ip	ENSMUST00000009435.12	0.000345316240428249	0.0060607002186062	2.98390286950242	0.83379672621581	3.08961502469443	6.31263910666572	0.19147656631855	3.97982531757067	3.76311851578369	3.97982531757067	pituitary tumor-transforming 1 interacting protein [Source:MGI Symbol;Acc:MGI:2652132]
Rdm1	ENSMUST00000010506.10	4.22270858233176e-05	0.00125699875115303	3.23442207792642	0.78985750680641	1.96367295663548	4.6502476957519	0.0193714534505858	1.98911854351425	3.72387783290004	3.72387783290004	RAD52 motif 1 [Source:MGI Symbol;Acc:MGI:1913849]
Cars	ENSMUST00000010899.14	4.6733671964425e-06	0.00023943437343351	3.72547437192176	0.813610535568478	1.92934705563762	5.0993622815729	0.271174197763945	1.2747520159225	3.70059842376421	3.70059842376421	cysteinyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1351477]
Thg1l	ENSMUST00000011398.13	7.01565847453286e-13	7.08893312971131e-10	6.09957534574302	0.849626017199538	2.77936867811007	11.8726578262888	0.463359029191603	1.80219613509318	3.86782718542249	3.86782718542249	tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913878]
Hps3	ENSMUST00000012580.13	0.000687184698209161	0.00994313070089755	2.70766762519151	0.797629873050709	3.08273700861408	5.56023291340804	0.0511816510275383	3.76229894885081	3.7660988352698	3.7660988352698	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 [Source:MGI Symbol;Acc:MGI:2153839]
Pea15a	ENSMUST00000013842.12	4.10771113891876e-06	0.000218453363142264	4.73960764287047	1.0290393093539	4.40903107725389	11.9374336728674	0.732097496119039	5.62143390505426	2.20456605219821	5.62143390505426	proliferation and apoptosis adaptor protein 15A [Source:MGI Symbol;Acc:MGI:104799]
Crbn	ENSMUST00000013882.10	6.25683836987592e-05	0.0016686125552977	-3.84626726758212	0.96086803531495	2.33813645757925	9.15799676923145	0.340866279749571	5.1987380079905	3.8948466944112	5.1987380079905	cereblon [Source:MGI Symbol;Acc:MGI:1913277]
Rnf170	ENSMUST00000014022.15	0.000303946893349668	0.00553926462549475	2.52677496082003	0.699567007600907	4.01007637620977	4.12011477059118	0.0292698525450185	2.53687057962928	2.9070941361971	2.9070941361971	ring finger protein 170 [Source:MGI Symbol;Acc:MGI:1924983]
Dynlt2b	ENSMUST00000014220.15	7.97850544091539e-06	0.000355669257253356	-0.707780643610598	0.158490528324375	7.08942558335158	0.251419743414526	0.000946983922622921	0.125277264337155	0.149768501488613	0.149768501488613	dynein light chain Tctex-type 2B [Source:MGI Symbol;Acc:MGI:1913311]
U2af1	ENSMUST00000014684.6	0.000189867860791839	0.00395568917764258	3.15657302871364	0.84578336580324	1.84179745949069	5.93531976446888	0.656785306591278	2.83087991473463	3.63531170462546	3.63531170462546	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 [Source:MGI Symbol;Acc:MGI:98884]
Tsen15	ENSMUST00000015124.15	9.94016818629997e-05	0.002443132148276	3.30092296873836	0.84811985766619	3.15360707595342	6.10732697167453	0.582605705373011	2.83066546168369	3.7332380524333	3.7332380524333	tRNA splicing endonuclease subunit 15 [Source:MGI Symbol;Acc:MGI:1913887]
Fbxw5	ENSMUST00000015239.10	0.000411282157687675	0.00681275034974811	2.74722108536968	0.777646755061437	4.68176506367263	5.43949099731302	0.116573927300483	3.51183292664501	1.66884219112835	3.51183292664501	F-box and WD-40 domain protein 5 [Source:MGI Symbol;Acc:MGI:1354731]
Gadd45b	ENSMUST00000015456.10	4.03926427467892e-05	0.00122124325433513	3.30966187858232	0.806207731255375	2.9985175512605	5.49632192360149	0.100365076401079	2.6583728208529	3.79946035921455	3.79946035921455	growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]
Clpx	ENSMUST00000015501.11	0.000322959477313545	0.00579860510698791	3.20385237221497	0.890911345840724	2.86127682318969	7.2330199821385	0.727219204071318	4.03511895281506	3.84449222134984	4.03511895281506	caseinolytic mitochondrial matrix peptidase chaperone subunit [Source:MGI Symbol;Acc:MGI:1346017]
Aph1a	ENSMUST00000015894.12	2.97561156225918e-05	0.000969900055454657	3.12222807008825	0.747780879390659	3.70668904039143	4.99810011989857	0.0759631659856937	2.49069383527726	3.27909429550791	3.27909429550791	aph1 homolog A, gamma secretase subunit [Source:MGI Symbol;Acc:MGI:2385110]
Ndufa1	ENSMUST00000016571.8	1.92201886680916e-05	0.000692231270287624	0.608412704043619	0.142359975404635	8.00785015973094	0.212876346673109	0.000555945794629819	0.12104222978862	0.0882550636034539	0.12104222978862	NADH:ubiquinone oxidoreductase subunit A1 [Source:MGI Symbol;Acc:MGI:1929511]
Brca1	ENSMUST00000017290.11	1.76778180946558e-05	0.000649543748496159	3.26081432159834	0.759677369972066	1.59075547383677	3.70026129417411	0.0612626134096903	0.907307819606656	3.40139562527636	3.40139562527636	breast cancer 1, early onset [Source:MGI Symbol;Acc:MGI:104537]
Tomm34	ENSMUST00000018466.4	1.64248473178787e-05	0.000613419143773259	3.4907761770053	0.810177220475858	1.8191880958764	4.23584062521253	0.321259171769426	0.783796486057917	3.6170635996985	3.6170635996985	translocase of outer mitochondrial membrane 34 [Source:MGI Symbol;Acc:MGI:1914395]
Rpain	ENSMUST00000018593.10	1.56399886703744e-05	0.000591393168267713	3.52412665067884	0.815868958886906	3.17268228665636	7.06006855504679	0.193993492916336	3.79985945553489	3.72351979924791	3.79985945553489	RPA interacting protein [Source:MGI Symbol;Acc:MGI:1916973]
Gabarap	ENSMUST00000018711.15	9.49779874396355e-06	0.000408382892565506	-0.532764549701864	0.120309000256969	8.07750655705232	0.10089485882202	0.000794974741396137	0.0272756325491624	0.0860505585155915	0.0860505585155915	gamma-aminobutyric acid receptor associated protein [Source:MGI Symbol;Acc:MGI:1861742]
Phf23	ENSMUST00000018716.10	0.000145780726956901	0.00323743572880599	3.35777651806136	0.884056044561573	2.23362994933307	6.00889596947613	0.82651920709779	2.38060026683336	3.86281133245734	3.86281133245734	PHD finger protein 23 [Source:MGI Symbol;Acc:MGI:1925496]
Sparc	ENSMUST00000018737.13	3.34549228598207e-11	1.73850896278405e-08	5.39873709992789	0.814227618035442	2.006221369404	8.58376924862993	0.226861033325781	0.798071651840657	3.75093865050424	3.75093865050424	secreted acidic cysteine rich glycoprotein [Source:MGI Symbol;Acc:MGI:98373]
Cog1	ENSMUST00000018805.15	2.16508847192885e-05	0.00076167561174936	3.47829456995383	0.818971810392304	2.77515586396719	5.98877116454949	0.155349020783282	2.80603907432657	3.86893993652021	3.86893993652021	component of oligomeric golgi complex 1 [Source:MGI Symbol;Acc:MGI:1333873]
Cbx1	ENSMUST00000018810.10	0.000180469081853943	0.00381671123344131	-1.78542596495995	0.47676259617617	5.02724215836917	1.59537097226731	0.204356069527813	0.59414652610987	1.15945936914804	1.15945936914804	chromobox 1 [Source:MGI Symbol;Acc:MGI:105369]
Slc25a39	ENSMUST00000018821.9	3.73390072557768e-09	8.48902329960086e-07	4.91333642814304	0.833394632074185	3.23285202545036	10.1648126648522	0.477132806198961	3.56584183720542	3.69014687042144	3.69014687042144	solute carrier family 25, member 39 [Source:MGI Symbol;Acc:MGI:1196386]
Sfrp5	ENSMUST00000018966.8	5.50283420493022e-05	0.00152297024356563	3.2654321534506	0.809643124523078	2.29107594128603	5.54296369290286	0.0506082977473851	2.83620452243587	3.88252363677757	3.88252363677757	secreted frizzled-related sequence protein 5 [Source:MGI Symbol;Acc:MGI:1860298]
Isyna1	ENSMUST00000019283.10	1.63629693892505e-05	0.000612365611628989	3.484192314085	0.80849251010948	2.76556681232902	6.46805136997785	0.0505259692247027	3.40072880442606	3.87143486419407	3.87143486419407	myo-inositol 1-phosphate synthase A1 [Source:MGI Symbol;Acc:MGI:1919030]
Ubb	ENSMUST00000019649.4	0.000659445969942061	0.00968039007369346	-0.41603296448935	0.122150412017727	9.5256929439434	0.117253731574917	0.000218426415420048	0.0751604490833207	0.0893059125211834	0.0893059125211834	ubiquitin B [Source:MGI Symbol;Acc:MGI:98888]
Hoxd8	ENSMUST00000019749.4	1.90002537535544e-06	0.000122111878187155	-1.97128029522424	0.413806171237701	5.16458220898522	1.28525411938273	0.0191933920941898	0.264677913895204	1.00821989203224	1.00821989203224	homeobox D8 [Source:MGI Symbol;Acc:MGI:96209]
Trmt11	ENSMUST00000019927.7	0.000599407260980079	0.00899918596358771	2.74841898780756	0.800848808463791	1.96695236492791	4.78989740968065	0.122118857844636	2.82537199794665	3.72603402626261	3.72603402626261	tRNA methyltransferase 11 [Source:MGI Symbol;Acc:MGI:1920931]
Snx3	ENSMUST00000019939.12	0.000195789540155661	0.00403743781899225	0.820126636854967	0.22020439795429	6.33503223482201	0.353217209967887	0.00745775811808548	0.178376315808604	0.283482103152383	0.283482103152383	sorting nexin 3 [Source:MGI Symbol;Acc:MGI:1860188]
Popdc3	ENSMUST00000019994.14	2.93464140087672e-05	0.000961716356741367	3.31276508179957	0.792815878621858	3.13442149379911	5.60226259892675	0.0287189863885987	2.83517032507378	3.7426231179811	3.7426231179811	popeye domain containing 3 [Source:MGI Symbol;Acc:MGI:1930153]
Epyc	ENSMUST00000020094.8	0.000187716038251233	0.00392665610409887	-2.84973314079171	0.76298099365521	1.43041219159159	5.45949362626085	0.0500184282485902	3.44282155182596	3.21950828206839	3.44282155182596	epiphycan [Source:MGI Symbol;Acc:MGI:107942]
Eya3	ENSMUST00000020197.14	0.00063904898291056	0.00941898128134301	2.42844096054118	0.711219287488034	4.21462833398657	4.44147358604972	0.199201903472442	2.83579534589748	2.5811079201693	2.83579534589748	EYA transcriptional coactivator and phosphatase 3 [Source:MGI Symbol;Acc:MGI:109339]
Socs2	ENSMUST00000020215.16	3.75487724681643e-05	0.00115948569380471	3.39103067968024	0.822652947367765	3.62864680184769	6.88376406532586	0.242705170266165	3.81784206061106	3.35879863775217	3.81784206061106	suppressor of cytokine signaling 2 [Source:MGI Symbol;Acc:MGI:1201787]
Uqcr11	ENSMUST00000020372.6	7.74197056725087e-06	0.000346825026298421	0.511723564644975	0.114423281095303	8.46085055033686	0.105427924942008	0.000387845078430838	0.0384156201028606	0.0781682784612577	0.0781682784612577	ubiquinol-cytochrome c reductase, complex III subunit XI [Source:MGI Symbol;Acc:MGI:1913844]
Rab3ip	ENSMUST00000020375.7	1.88918596340467e-05	0.000682813575577016	3.53604583739646	0.826642357488859	2.54702283924833	6.70937423984821	0.190843537370728	3.41342403224271	3.90918198579771	3.90918198579771	RAB3A interacting protein [Source:MGI Symbol;Acc:MGI:105933]
Prmt2	ENSMUST00000020452.12	0.000467522218159911	0.00746557866891349	3.00374966615491	0.85853166272089	2.88665283727402	6.55675279419933	0.585673657715004	3.80842824796818	3.83678603765077	3.83678603765077	protein arginine N-methyltransferase 2 [Source:MGI Symbol;Acc:MGI:1316652]
Mpg	ENSMUST00000020528.14	6.78996520999389e-07	5.41648628242846e-05	4.06558834617134	0.818474295463324	2.61795342403947	7.41568871327619	0.117766894601465	3.12708714186248	3.90163413940364	3.90163413940364	N-methylpurine-DNA glycosylase [Source:MGI Symbol;Acc:MGI:97073]
Ahsa2	ENSMUST00000020529.13	3.04852021308275e-07	2.87287490339633e-05	4.71044016919121	0.919931948591241	3.68925408524974	10.6451196439266	0.141964401019311	4.93568433921396	3.29732078080532	4.93568433921396	AHA1, activator of heat shock protein ATPase 2 [Source:MGI Symbol;Acc:MGI:1916133]
Tns3	ENSMUST00000020695.13	4.95114443318187e-05	0.00141858598653221	-3.27243435822111	0.806431202250124	3.22027025226196	3.99037481297805	0.204505301634049	1.04666110406136	3.69748240214143	3.69748240214143	tensin 3 [Source:MGI Symbol;Acc:MGI:2443012]
Mtif2	ENSMUST00000020749.13	5.73513106719287e-06	0.000279519097120796	3.67911407163999	0.811105414610342	2.18212959600765	5.67033779187064	0.105161434119422	2.13131525225279	3.84219052754186	3.84219052754186	mitochondrial translational initiation factor 2 [Source:MGI Symbol;Acc:MGI:1924034]
Rps6kb1	ENSMUST00000020824.15	0.000318618381220406	0.00574903880717931	3.05141859978969	0.847693426711814	2.11616162936083	5.51060956206359	0.499703994003134	2.72198178329721	3.81180088013937	3.81180088013937	ribosomal protein S6 kinase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1270849]
Aspa	ENSMUST00000021119.9	1.39586083484949e-07	1.5480437112343e-05	3.61310589334508	0.686146687269941	1.11340576611259	3.7767194561178	0.0209227442944627	0.367138269867355	2.80386091441463	2.80386091441463	aspartoacylase [Source:MGI Symbol;Acc:MGI:87914]
Rflnb	ENSMUST00000021207.7	7.98256658860716e-05	0.00204028204996882	3.24883281916561	0.823547866427498	2.61138020558909	5.29621383178468	0.166835619526522	2.49150210818813	3.90255091025718	3.90255091025718	refilin B [Source:MGI Symbol;Acc:MGI:1923816]
Slc35b1	ENSMUST00000021243.16	7.68464632283571e-05	0.00198168169505589	3.31985964204021	0.839614635915288	3.00546363893824	6.92098128349486	0.342305759243922	3.88741066181505	3.79690822745794	3.88741066181505	solute carrier family 35, member B1 [Source:MGI Symbol;Acc:MGI:1343133]
Fkbp3	ENSMUST00000021332.10	4.69724655134372e-05	0.00136728660630073	0.915798976328438	0.225000886747512	6.29327918766435	0.296933873186901	0.00903371161528161	0.0726641289771475	0.294718682607718	0.294718682607718	FK506 binding protein 3 [Source:MGI Symbol;Acc:MGI:1353460]
Dtd2	ENSMUST00000021339.8	2.98557108712329e-07	2.82820661107284e-05	4.11408681038949	0.802849598992937	1.97161647857275	5.37499346914327	0.138324546056428	0.864884003478615	3.72908032556229	3.72908032556229	D-tyrosyl-tRNA deacylase 2 [Source:MGI Symbol;Acc:MGI:1923485]
Dmac2l	ENSMUST00000021372.6	0.000140647298239424	0.00316595675789436	3.20042454710901	0.840662386625286	2.17264631800614	4.44469733692274	0.402180427015484	1.45108025747522	3.83809906270364	3.83809906270364	distal membrane arm assembly complex 2 like [Source:MGI Symbol;Acc:MGI:1915305]
Prorp	ENSMUST00000021411.15	0.000192927018229542	0.00399653372159329	2.91607335710283	0.782187041204584	3.46564608049343	5.06290154552496	0.156609861111081	2.81729162084548	3.51428954345921	3.51428954345921	protein only RNase P catalytic subunit [Source:MGI Symbol;Acc:MGI:1913382]
Psma6	ENSMUST00000021412.9	0.000105153129210946	0.00255685175680307	-0.776798986807143	0.200289401703947	6.5732243387849	0.260349332028503	0.0122052171053463	0.0954099938595601	0.228489849504203	0.228489849504203	proteasome subunit alpha 6 [Source:MGI Symbol;Acc:MGI:1347006]
Mthfd1	ENSMUST00000021443.7	8.90742248852149e-08	1.05887712562895e-05	4.48450974623973	0.838585127332959	1.89406568358371	5.9958504566573	0.544036296022661	0.239581636632035	3.67531379868155	3.67531379868155	methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase [Source:MGI Symbol;Acc:MGI:1342005]
Sav1	ENSMUST00000021467.8	7.98702891784583e-05	0.00204028204996882	2.95629126330288	0.749416836829844	1.46376002884915	3.43919460110244	0.110588063585808	1.10139046479921	3.25916550835848	3.25916550835848	salvador family WW domain containing 1 [Source:MGI Symbol;Acc:MGI:1927144]
Nrde2	ENSMUST00000021596.9	1.22340242016287e-09	3.37140048756398e-07	4.59345656466641	0.755857509528069	1.60358110177326	6.29109907411387	0.0129899413086644	0.809565487589389	3.41493350695118	3.41493350695118	nrde-2 necessary for RNA interference, domain containing [Source:MGI Symbol;Acc:MGI:2670969]
Pitrm1	ENSMUST00000021611.10	0.000335045185408545	0.00595097835176818	2.77555434567036	0.773872456946959	3.50425007676711	4.58014356902117	0.115005083465801	2.57231721348279	3.47826639426094	3.47826639426094	pitrilysin metallepetidase 1 [Source:MGI Symbol;Acc:MGI:1916867]
Zfyve21	ENSMUST00000021714.9	5.41556072719468e-05	0.00150998538944768	3.30358676468073	0.818341695900797	2.55168369065066	4.98937800368285	0.109246445058182	2.1304617828538	3.90885234244057	3.90885234244057	zinc finger, FYVE domain containing 21 [Source:MGI Symbol;Acc:MGI:1915770]
Eci2	ENSMUST00000021854.14	2.45151373054769e-07	2.41016928276764e-05	4.34510357095662	0.841851103427347	2.39914460982785	6.18882530494255	0.346809765116353	0.974255314867242	3.9054699169347	3.9054699169347	enoyl-Coenzyme A delta isomerase 2 [Source:MGI Symbol;Acc:MGI:1346064]
Cdk20	ENSMUST00000021939.8	0.000446248262744863	0.00723383547486949	2.85155900627309	0.812154317551313	2.19887571837076	5.60061435053594	0.108377058007573	3.52915919039169	3.84919075509586	3.84919075509586	cyclin-dependent kinase 20 [Source:MGI Symbol;Acc:MGI:2145349]
Pcsk1	ENSMUST00000022075.6	5.75046087761154e-05	0.00155870912730252	3.60441032930074	0.895990191432097	2.7197878074215	7.99652325159273	0.0336132101564943	4.78317732869866	3.88255743767372	4.78317732869866	proprotein convertase subtilisin/kexin type 1 [Source:MGI Symbol;Acc:MGI:97511]
Rhobtb3	ENSMUST00000022078.12	1.78200188234796e-08	2.81835219444736e-06	4.19632710198471	0.745095258969846	1.49596029953645	4.73322807377357	0.0344210984775749	0.111455211326229	3.29658057115848	3.29658057115848	Rho-related BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1920546]
Rad17	ENSMUST00000022136.14	4.38614390590289e-09	9.61146811573033e-07	4.92857263523295	0.839773510172495	2.35747329010956	7.36764636329116	0.33246926394829	0.745298782919654	3.89884802637631	3.89884802637631	RAD17 checkpoint clamp loader component [Source:MGI Symbol;Acc:MGI:1333807]
Mccc2	ENSMUST00000022148.7	0.000291384505715654	0.00534783187684795	2.97133736087548	0.820167663560793	2.71719811089981	5.16110654140291	0.152905340610357	2.83492994027418	3.88314463749426	3.88314463749426	methylcrotonoyl-Coenzyme A carboxylase 2 (beta) [Source:MGI Symbol;Acc:MGI:1925288]
Btf3	ENSMUST00000022163.15	0.000443133002894688	0.00718974402912453	2.7677897714853	0.787878167973101	1.86274828283953	5.21319397001737	0.0728005263384091	3.28808583709648	3.65171151907349	3.65171151907349	basic transcription factor 3 [Source:MGI Symbol;Acc:MGI:1202875]
Scamp1	ENSMUST00000022197.15	0.000147499371654872	0.00327160801421806	-0.569736535073815	0.150118622155638	7.24167285600769	0.127270186819465	0.0010319946190231	0.0434960044928041	0.13418160968842	0.13418160968842	secretory carrier membrane protein 1 [Source:MGI Symbol;Acc:MGI:1349480]
Vdac2	ENSMUST00000022293.14	4.39754097566959e-06	0.000228521357901367	-0.538420800085856	0.117260838101216	8.2298948673156	0.107492291791669	0.000406802793468973	0.032908695543705	0.0820938221197291	0.0820938221197291	voltage-dependent anion channel 2 [Source:MGI Symbol;Acc:MGI:106915]
