external_gene_name	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	description
Scpep1	ENSMUST00000000287.9	6.72906599900129e-08	1.222171483821e-07	1.68250805890738	0.31167605010006	4.17498795915095	0.858617680743497	0.035992656670519	0.000824803433756668	0.109720283638443	0.109720283638443	serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]
Mnt	ENSMUST00000000291.9	3.08381147334127e-26	1.12876560831417e-25	-2.32917895412565	0.219800407999452	4.98015736274586	1.08812319486979	0.034090466648816	0.00536021366937769	0.0383778623862726	0.0383778623862726	max binding protein [Source:MGI Symbol;Acc:MGI:109150]
Hddc2	ENSMUST00000000304.14	2.19592075240089e-47	1.59502422702346e-46	0.784989559526347	0.0542902777221161	6.56013927168171	0.141559973849705	0.00234845334692743	-0.000302885645369151	0.00207269803578933	0.00207269803578933	HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942]
Cdh1	ENSMUST00000000312.12	0	0	-7.07927319316476	0.153164751703246	5.1078360127745	6.33889659403492	0.00438929320401206	-0.000768339607960778	0.0307998685424635	0.0307998685424635	cadherin 1 [Source:MGI Symbol;Acc:MGI:88354]
Ckmt1	ENSMUST00000000317.13	2.92812681862431e-42	1.83580732771937e-41	-0.413645990677054	0.0303640760831481	7.8752722284261	1.82342778644208	0.00120156095605489	-0.000339035849197762	0.000181404718519928	0.000181404718519928	creatine kinase, mitochondrial 1, ubiquitous [Source:MGI Symbol;Acc:MGI:99441]
Comt	ENSMUST00000000335.12	2.87456094544838e-05	4.67517790179872e-05	1.41074634791275	0.337242339668129	4.38325998086391	1.31047268092453	0.083673563201693	-0.01693698381172	0.086925030295558	0.086925030295558	catechol-O-methyltransferase [Source:MGI Symbol;Acc:MGI:88470]
Rtca	ENSMUST00000000348.15	1.68246299083358e-13	3.76391597506532e-13	-0.621409135856467	0.0842945980820031	6.12051875008932	0.22035473089436	0.0059511717073812	-0.00330286565241516	0.00470719719132847	0.00470719719132847	RNA 3'-terminal phosphate cyclase [Source:MGI Symbol;Acc:MGI:1913618]
Dbt	ENSMUST00000000349.11	2.26014329509133e-21	6.82395190091653e-21	-3.95187733596279	0.416324983559816	2.56604856441322	3.80461163331504	0.0794710385159733	0.0492584470782583	0.180518699388149	0.180518699388149	dihydrolipoamide branched chain transacylase E2 [Source:MGI Symbol;Acc:MGI:105386]
Dazap2	ENSMUST00000000356.10	6.75073840756321e-54	5.82459346094686e-53	-1.01466995706535	0.0656439986944614	6.43383379793514	0.203358338793607	0.0038318403568449	-0.00108074830046344	0.00263186149005278	0.00263186149005278	DAZ associated protein 2 [Source:MGI Symbol;Acc:MGI:1344344]
Trappc10	ENSMUST00000000384.8	1.71064986628399e-17	4.43968318606923e-17	-5.00846452630662	0.588405423900244	4.77166320407109	2.88534140243471	0.0830773085091524	0.436254105803686	0.053073454330657	0.436254105803686	trafficking protein particle complex 10 [Source:MGI Symbol;Acc:MGI:1336209]
Mkrn2	ENSMUST00000000449.9	9.49320844344739e-27	3.54106798952873e-26	-5.26476406787581	0.491737578103816	4.67017628126809	3.3670500736556	0.114966054116294	0.247742714462815	0.0610370525804867	0.247742714462815	makorin, ring finger protein, 2 [Source:MGI Symbol;Acc:MGI:1914277]
Plin2	ENSMUST00000000466.13	0.00495564084793711	0.00708204570930149	0.484806876416065	0.172535083479388	5.07082213953508	0.409183146085151	0.011776009559551	0.00120738414860039	0.0328765229873078	0.0328765229873078	perilipin 2 [Source:MGI Symbol;Acc:MGI:87920]
Serpinb8	ENSMUST00000000514.11	1.48045739642268e-24	5.05758060220431e-24	4.51045100919528	0.440976159960101	1.82575140992118	5.21805722859607	0.139977423455908	0.0814963140792087	0.151712537023827	0.151712537023827	serine (or cysteine) peptidase inhibitor, clade B, member 8 [Source:MGI Symbol;Acc:MGI:894657]
C1d	ENSMUST00000000594.9	2.0506787460098e-13	4.57416544425145e-13	-2.95082891587075	0.401722003193673	4.73108274080797	1.31307882167983	0.185861571742192	-0.129555341204227	0.0562092800327139	0.0562092800327139	C1D nuclear receptor co-repressor [Source:MGI Symbol;Acc:MGI:1927354]
Gm2a	ENSMUST00000000608.8	6.20174397099318e-10	1.22154341936781e-09	-2.09613533411237	0.338894436146148	4.42142551681451	0.629195071678688	0.0892134516907341	-0.0415168469244493	0.0830607065854891	0.0830607065854891	GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762]
Clcn4	ENSMUST00000000619.8	7.4030903021123e-102	1.34917240896612e-100	0.894131746470297	0.0417282099968082	6.85041639560126	0.185637211365552	0.00142232876629	-0.000862519291545392	0.00118953649801659	0.00118953649801659	chloride channel, voltage-sensitive 4 [Source:MGI Symbol;Acc:MGI:104571]
Sema4f	ENSMUST00000000641.15	0.000726287701579362	0.00109460728507834	-0.271699828653659	0.0803974448070609	5.97812327677915	0.288182280515693	0.00360247788996484	-0.000455572914139127	0.00609314580729177	0.00609314580729177	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain [Source:MGI Symbol;Acc:MGI:1340055]
Hk2	ENSMUST00000000642.11	1.82233055126837e-31	8.04088987541707e-31	-5.09000137996895	0.436175376814092	2.44886626216689	5.20914252504676	0.1072631303081	-0.00797020604572583	0.178110308700272	0.178110308700272	hexokinase 2 [Source:MGI Symbol;Acc:MGI:1315197]
Kat2b	ENSMUST00000000724.15	5.05577185337065e-11	1.0344738268546e-10	1.6476625348845	0.250813101212492	4.46470656223905	0.592964069729551	0.0155322141592989	0.0256984813551921	0.0788286034504431	0.0788286034504431	K(lysine) acetyltransferase 2B [Source:MGI Symbol;Acc:MGI:1343094]
Rab5b	ENSMUST00000000727.4	1.32071992794135e-68	1.54279088306983e-67	-1.1189830260684	0.0639249579549348	6.35325570459913	0.117761695093927	0.00306830342324556	-0.00127381834729962	0.00306129695106471	0.00306129695106471	RAB5B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105938]
Sult5a1	ENSMUST00000000755.15	1.29013235152714e-11	2.69433083127518e-11	-5.16926041060709	0.763583199300521	3.18304617871636	3.44132331839989	0.194022064598079	0.68056688878295	0.180846902428333	0.68056688878295	sulfotransferase family 5A, member 1 [Source:MGI Symbol;Acc:MGI:1931463]
Rpl13	ENSMUST00000000756.6	1.47802320958909e-12	3.19722718078097e-12	0.108693538264052	0.0153597095442467	8.5357693107714	0.0161214941711615	0.000275094828150478	5.42512752915887e-07	7.87861877749576e-05	7.87861877749576e-05	ribosomal protein L13 [Source:MGI Symbol;Acc:MGI:105922]
Chmp1a	ENSMUST00000000759.9	8.74040434337876e-37	4.61452755289907e-36	-1.04510621020035	0.0824907238590616	6.11883705361284	0.228121269140952	0.00548540031350447	0.00165298772455289	0.00472167897068347	0.00472167897068347	charged multivesicular body protein 1A [Source:MGI Symbol;Acc:MGI:1920159]
Rpa1	ENSMUST00000000767.6	0.00236531924506719	0.00345406876188535	-1.15300618365764	0.379271007599841	4.87066214398363	3.08455817873214	0.1700004029592	0.0190487957800239	0.0457693428494982	0.0457693428494982	replication protein A1 [Source:MGI Symbol;Acc:MGI:1915525]
Tubgcp3	ENSMUST00000000776.15	5.61112566758963e-12	1.18696387115748e-11	-6.32456273482301	0.918041661672784	2.85432739240978	6.20380800169679	0.20419928329464	1.06000145555575	0.184099359103188	1.06000145555575	tubulin, gamma complex associated protein 3 [Source:MGI Symbol;Acc:MGI:2183752]
Polr3d	ENSMUST00000000793.13	9.50294905084008e-12	1.99445692749457e-11	-4.111037031811	0.603336583820037	3.06596429536795	4.02199827740769	0.225204611658284	0.320817938405164	0.183233664076197	0.320817938405164	polymerase (RNA) III (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1914315]
Ddx3x	ENSMUST00000000804.7	3.65902506141177e-200	1.36373663559339e-198	-1.16980534570814	0.038753740202452	7.09473699893702	0.14250838591723	0.00150886569340183	-0.000414123141698066	0.000743912876116885	0.000743912876116885	DEAD box helicase 3, X-linked [Source:MGI Symbol;Acc:MGI:103064]
Slc5a5	ENSMUST00000000809.3	1.14419222641711e-84	1.68916949789565e-83	6.87297760611808	0.352498642508186	3.68593006568062	8.78558602886665	0.0260117016071647	0.0233091144050449	0.160371237848006	0.160371237848006	solute carrier family 5 (sodium iodide symporter), member 5 [Source:MGI Symbol;Acc:MGI:2149330]
Tpd52l2	ENSMUST00000000844.15	2.54184031003503e-19	7.10590094665188e-19	6.73127400870519	0.74900531386142	2.63570645282088	7.28946672177407	0.659911218234359	-0.633253021368147	0.181602222054607	0.181602222054607	tumor protein D52-like 2 [Source:MGI Symbol;Acc:MGI:1913564]
Necab3	ENSMUST00000000895.13	3.49453170878028e-06	5.91737666132537e-06	-1.38912444111327	0.299420169109471	5.63105919050506	5.90991001759541	0.101353369046815	0.0331252874575007	0.0114046338322959	0.0331252874575007	N-terminal EF-hand calcium binding protein 3 [Source:MGI Symbol;Acc:MGI:1861721]
Pxmp4	ENSMUST00000000896.11	2.25960331281661e-05	3.69616557725592e-05	0.925502561486791	0.21840450386357	4.73659045291028	0.762737545247692	0.0157712900176969	-0.00474754346529171	0.0557795009441417	0.0557795009441417	peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701]
Gnb1l	ENSMUST00000000904.15	1.14301491715626e-23	3.76819925924199e-23	-3.44164475206115	0.343188246663184	1.58729157671399	3.69470634005995	0.0398982190880644	-0.0216249951830555	0.136769039883561	0.136769039883561	guanine nucleotide binding protein (G protein), beta polypeptide 1-like [Source:MGI Symbol;Acc:MGI:1338057]
Smarcb1	ENSMUST00000000925.10	0	0	-6.29507848698576	0.165536524871634	5.36973260708553	5.73513141404477	0.022200564144849	-0.00700652001286145	0.0189029474550167	0.0189029474550167	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]
Hip1r	ENSMUST00000000939.15	1.50444312039347e-61	1.54767033222378e-60	-6.12818836124135	0.370199499888556	4.14822383072965	5.04577868476221	0.0927852254913472	-0.00396849080930718	0.112786279085258	0.112786279085258	huntingtin interacting protein 1 related [Source:MGI Symbol;Acc:MGI:1352504]
Top1mt	ENSMUST00000000958.9	4.63914229114449e-70	5.54745036103458e-69	-6.63331054823181	0.374883916224756	3.17309551481381	6.41055685211448	0.0297470603726105	-0.0248038109750912	0.181059865593405	0.181059865593405	DNA topoisomerase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1920210]
Oxa1l	ENSMUST00000000985.7	4.26058123913359e-152	1.16880017462084e-150	-6.09573512238868	0.232044569417117	4.51566876951238	4.17700063150107	0.00670288941583502	0.000792792360995224	0.0740641338781275	0.0740641338781275	oxidase assembly 1-like [Source:MGI Symbol;Acc:MGI:1916339]
Aox1	ENSMUST00000001027.7	1.56877483566979e-77	2.10574735875736e-76	-4.95811569685139	0.266016236835077	4.26153358436398	3.78171981801302	0.00618455131814982	-0.00173260669068635	0.099962406071694	0.099962406071694	aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]
S100a4	ENSMUST00000001046.7	3.24699468963819e-115	6.75701823971847e-114	7.57382576971645	0.331965463591142	4.07822946140081	4.77500480666795	0.0444603713684349	0.070179630796355	0.120841232157487	0.120841232157487	S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]
S100a6	ENSMUST00000001051.9	0	0	1.07446710345791	0.0175574996749465	8.61178128588124	0.365855210582905	0.000318055248392342	0.000144343443861277	7.43445735732632e-05	0.000144343443861277	S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]
Nhp2	ENSMUST00000001083.4	2.00691970526528e-22	6.29776666655711e-22	5.69934381429312	0.585061796715477	2.07216342252455	7.33335906545674	0.348739818412533	-0.134853870213315	0.16470614055138	0.16470614055138	NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547]
Zfp276	ENSMUST00000001092.15	2.63387030839219e-26	9.67383545416743e-26	-4.3879801927139	0.413510425085302	1.62071758063226	4.20807754592068	0.117505321437395	-0.0936025845919781	0.138980986043945	0.138980986043945	zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495]
Col6a1	ENSMUST00000001147.5	3.24784837140641e-42	2.03121918532788e-41	-4.293235402775	0.315324206850807	1.19289128332774	3.66530694016574	0.0404335274346981	0.0150133450281201	0.108710505704438	0.108710505704438	collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]
Pcbp3	ENSMUST00000001148.11	3.39383785101281e-22	1.05606711435793e-21	-6.35436114052736	0.655905907909625	3.64199605829418	9.39140481949529	0.213830569606619	0.431488270439505	0.163450372073913	0.431488270439505	poly(rC) binding protein 3 [Source:MGI Symbol;Acc:MGI:1890470]
Araf	ENSMUST00000001155.11	2.65631716236293e-06	4.52158133355704e-06	0.417041090094214	0.0888124771076988	6.67652675551277	0.208432994236507	0.00668126597086533	0.00515021816414295	0.00166037288339568	0.00515021816414295	Araf proto-oncogene, serine/threonine kinase [Source:MGI Symbol;Acc:MGI:88065]
Cnnm3	ENSMUST00000001166.14	3.79078102244177e-122	8.39789588747514e-121	-6.85127091074516	0.291504868737083	4.09420697471695	3.81664812850348	0.00846037525034654	0.00223601663345756	0.119002257495789	0.119002257495789	cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]
Ankrd39	ENSMUST00000001172.12	1.36539800025307e-59	1.34527945983764e-58	-5.12351673171974	0.314709481687256	3.9640703505933	4.61993817021713	0.0147678590300438	0.0100717470399942	0.133795227765748	0.133795227765748	ankyrin repeat domain 39 [Source:MGI Symbol;Acc:MGI:1914816]
Mxd1	ENSMUST00000001184.10	1.77767071730542e-31	7.85145094860392e-31	5.09160096993692	0.436233545460059	3.09221624123303	4.2767638901773	0.102678601305058	0.0519989912074058	0.182770957971922	0.182770957971922	MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908]
Gmcl1	ENSMUST00000001185.14	4.64720052482237e-47	3.35276807399719e-46	1.71437154417907	0.118992229294138	5.47521273154958	0.755822899916732	0.00583124020857487	-0.00176440278512567	0.0154074857400081	0.0154074857400081	germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]
Snrnp27	ENSMUST00000001186.11	1.65628681627265e-39	9.56031247679052e-39	-0.548454511360327	0.0417010756044569	7.10830280623926	0.0449311027035561	0.00188363331057348	-0.00106300004038561	0.000724836249279465	0.000724836249279465	small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868]
Ocrl	ENSMUST00000001202.15	4.83594313213994e-20	1.38951238052703e-19	-3.86310207016669	0.421385667169259	2.47072899210683	5.64230531492316	0.0877266125335647	-0.0572143724175786	0.178622208209958	0.178622208209958	OCRL, inositol polyphosphate-5-phosphatase [Source:MGI Symbol;Acc:MGI:109589]
Gatd3a	ENSMUST00000001242.9	8.38222860775032e-34	4.01728521522432e-33	-5.65133020096023	0.46632162226942	5.3171297544662	4.14719806906529	0.116720285785241	0.209463497308734	0.0209107321005724	0.209463497308734	glutamine amidotransferase like class 1 domain containing 3A [Source:MGI Symbol;Acc:MGI:1351861]
Ckb	ENSMUST00000001304.9	0	0	1.23627213197845	0.0136875903348076	8.71218682823418	0.34485918153441	0.000211145579825987	-6.12228137363424e-05	6.98796139342904e-05	6.98796139342904e-05	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]
Efnb2	ENSMUST00000001319.15	6.9199120762457e-45	4.69274276072918e-44	-6.00132669312654	0.426909946610315	2.90056038315181	7.99440230036243	0.0890981618410249	0.0391162751946197	0.184279991931209	0.184279991931209	ephrin B2 [Source:MGI Symbol;Acc:MGI:105097]
Sp1	ENSMUST00000001326.7	0.00439616966777757	0.00630033361575435	-1.5886154474332	0.557753279002423	2.08636008041468	2.5741390254527	0.301269298533056	0.00650487474042732	0.165363781823876	0.165363781823876	trans-acting transcription factor 1 [Source:MGI Symbol;Acc:MGI:98372]
Vps50	ENSMUST00000001412.17	6.46988642623505e-09	1.22347987440594e-08	4.38077268571907	0.754767447417258	2.84829651305392	4.22381162424275	0.392611313514752	0.461899536006392	0.184063711281524	0.461899536006392	VPS50 EARP/GARPII complex subunit [Source:MGI Symbol;Acc:MGI:1920538]
Apbb3	ENSMUST00000001415.9	6.48083153413306e-45	4.39661931901574e-44	-4.34468257242221	0.308961066236457	4.057528089902	3.7442286808598	0.0199658452707813	-0.0130969786798614	0.123219565404171	0.123219565404171	amyloid beta (A4) precursor protein-binding, family B, member 3 [Source:MGI Symbol;Acc:MGI:108404]
Hars	ENSMUST00000001416.8	0.000277265091553839	0.000427871838213238	0.140768622487987	0.0387188163200278	6.92641363588281	0.0400633310473632	0.00122090366532752	2.52540038241037e-05	0.00102781644050856	0.00102781644050856	histidyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:108087]
Zmat2	ENSMUST00000001419.10	2.01296259326624e-176	6.51454869151713e-175	0.67080191657227	0.0236872881043078	7.71361352081743	0.169346522225667	0.000604067574272869	0.000148244407364872	0.000237563852331852	0.000237563852331852	zinc finger, matrin type 2 [Source:MGI Symbol;Acc:MGI:1913742]
Smg5	ENSMUST00000001451.11	1.12606122591333e-25	4.03006721308768e-25	2.79630519674225	0.266951844463086	4.41935730172728	0.954009705126358	0.023627910481297	0.00281587057620793	0.0832670204120681	0.0832670204120681	SMG5 nonsense mediated mRNA decay factor [Source:MGI Symbol;Acc:MGI:2447364]
Mef2d	ENSMUST00000001455.13	1.16072806068556e-30	4.97791133406011e-30	0.936236103824646	0.0813337687899348	5.93810795594347	0.242020591378455	0.00337628911122701	0.00216446137374952	0.00654648380713485	0.00654648380713485	myocyte enhancer factor 2D [Source:MGI Symbol;Acc:MGI:99533]
Tmem79	ENSMUST00000001456.11	3.96774028536356e-29	1.61299196044239e-28	-5.58875843355393	0.498888780342526	5.62869921926593	5.21096357006818	0.0414873897557264	0.331847632971754	0.0114559701103041	0.331847632971754	transmembrane protein 79 [Source:MGI Symbol;Acc:MGI:1919163]
Snd1	ENSMUST00000001460.14	3.25599908476373e-237	1.45503959099958e-235	-5.95330827405021	0.181017297122241	4.87276327901973	4.7579415797735	0.00353057321820044	-0.000347128252054854	0.045620319567962	0.045620319567962	staphylococcal nuclease and tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1929266]
Kpnb1	ENSMUST00000001479.5	8.584006315915e-16	2.09564975669613e-15	-0.619954112572777	0.0770552713044244	6.18299744049607	0.186211320952669	0.0038985325659521	0.00500773968774556	0.00419786902003268	0.00500773968774556	karyopherin (importin) beta 1 [Source:MGI Symbol;Acc:MGI:107532]
Npepps	ENSMUST00000001480.14	9.07853233528786e-57	8.36899878936724e-56	-1.17489442877618	0.0739976458636556	6.63502736484024	0.216879189120337	0.0064161630498082	-0.00268597694658071	0.00179731434023628	0.00179731434023628	aminopeptidase puromycin sensitive [Source:MGI Symbol;Acc:MGI:1101358]
Cyp51	ENSMUST00000001507.5	1.27423603957154e-43	8.31568176811167e-43	-5.78689161960723	0.417829709810013	5.62209282710969	3.59528767737058	0.165352636845107	0.0965198627547723	0.0116010961543878	0.0965198627547723	cytochrome P450, family 51 [Source:MGI Symbol;Acc:MGI:106040]
Tubb6	ENSMUST00000001513.8	7.19942471779317e-15	1.69483739020479e-14	1.84279959807488	0.236835440228418	4.59333591367512	1.18258946476314	0.0168499445005182	-0.00929084020436545	0.067286594121765	0.067286594121765	tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]
Col1a1	ENSMUST00000001547.8	4.92205221764938e-25	1.71465783824185e-24	-3.58194452927384	0.346602191455945	3.80425727760193	4.30915593557036	0.029819967523546	0.0201923805359596	0.150379651159549	0.150379651159549	collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]
Itfg2	ENSMUST00000001559.11	1.5774475740784e-39	9.1139188301582e-39	-4.8390810209864	0.367830569243407	3.63987412629952	3.45893810993173	0.0393582364221679	-0.0270348313860406	0.163590755082725	0.163590755082725	integrin alpha FG-GAP repeat containing 2 [Source:MGI Symbol;Acc:MGI:1915450]
Nrip2	ENSMUST00000001561.12	3.88000141374702e-08	7.12175453761538e-08	-4.43781309960544	0.807428814402275	2.72551323571277	5.61742464980845	0.301234937476078	0.676676998014518	0.182861360891169	0.676676998014518	nuclear receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1891884]
Tulp3	ENSMUST00000001562.9	2.15196155322138e-07	3.83160809887327e-07	-1.85654900246696	0.35801266207382	4.62776142325906	0.822671236878012	0.127794986261621	-0.120297832232365	0.064464613046154	0.064464613046154	tubby-like protein 3 [Source:MGI Symbol;Acc:MGI:1329045]
Tubb5	ENSMUST00000001566.10	3.060671989052e-97	5.27154376296192e-96	0.23375927700748	0.0111703931305602	9.52000908149317	0.0718026449496012	0.000105464269457093	2.66352020593615e-05	8.17022545798075e-05	8.17022545798075e-05	tubulin, beta 5 class I [Source:MGI Symbol;Acc:MGI:107812]
Ell2	ENSMUST00000001583.8	5.84424166291633e-18	1.54588521473418e-17	-3.27292551182975	0.379005793997333	3.09103565185445	3.64901467025741	0.0326743356240105	-0.022415624120628	0.182793752201313	0.182793752201313	elongation factor for RNA polymerase II 2 [Source:MGI Symbol;Acc:MGI:2183438]
Jup	ENSMUST00000001592.15	1.61201733332068e-13	3.60898218346092e-13	1.27529050715954	0.172860453345907	4.97560343449581	5.02258071857698	0.00615169713268974	0.000932829855195901	0.0386694073637388	0.0386694073637388	junction plakoglobin [Source:MGI Symbol;Acc:MGI:96650]
Nom1	ENSMUST00000001611.11	3.76035822088294e-09	7.1698705651975e-09	0.974642255908771	0.165350429525869	5.11030094949305	0.229615654273127	0.0103460466305652	0.00100134309234418	0.0306651001860188	0.0306651001860188	nucleolar protein with MIF4G domain 1 [Source:MGI Symbol;Acc:MGI:1861749]
Fxr1	ENSMUST00000001620.13	0	0	-7.40774370955963	0.100474909479366	5.84945360315835	6.58722141576657	0.00747756537704641	0.00297913329643451	0.00766524577528379	0.00766524577528379	fragile X mental retardation gene 1, autosomal homolog [Source:MGI Symbol;Acc:MGI:104860]
Ifrd1	ENSMUST00000001672.12	8.11885038189437e-21	2.39600277049967e-20	-4.15111851402294	0.443585927328506	2.51576557377995	4.32582657938911	0.11556682061173	-0.0857984548748404	0.179585891774106	0.179585891774106	interferon-related developmental regulator 1 [Source:MGI Symbol;Acc:MGI:1316717]
Stk38l	ENSMUST00000001675.14	3.85727045784759e-06	6.52007761034684e-06	0.610306958287899	0.132131722864728	5.37766370990183	0.133846691782156	0.00757223571889503	-0.0040869180971878	0.0186159525619068	0.0186159525619068	serine/threonine kinase 38 like [Source:MGI Symbol;Acc:MGI:1922250]
Hoxc10	ENSMUST00000001699.8	5.71075855559366e-41	3.44045301785815e-40	-4.62111513960782	0.344750331318804	3.63717970658063	2.88893147144728	0.0145112589111223	-0.000948463432997164	0.163767927505515	0.163767927505515	homeobox C10 [Source:MGI Symbol;Acc:MGI:96192]
Hoxc8	ENSMUST00000001703.8	1.77390291392551e-11	3.68644266435983e-11	4.9568829284242	0.737245587402153	1.74067167277817	3.67786676742344	0.553380877730204	0.261915706485715	0.146613868324208	0.261915706485715	homeobox C8 [Source:MGI Symbol;Acc:MGI:96198]
Cabin1	ENSMUST00000001712.8	9.1984474374221e-95	1.52230538664088e-93	-5.57170873767231	0.269778875620907	4.23916381165472	4.19254351088788	0.00671611783633029	0.000726883115668086	0.102454844760591	0.102454844760591	calcineurin binding protein 1 [Source:MGI Symbol;Acc:MGI:1298375]
Ddt	ENSMUST00000001716.8	5.28037617619344e-288	2.80817198516392e-286	0.950618881738509	0.0262113699907417	7.56164644501907	0.237791325457585	0.000720033089865681	-0.000173360374783979	0.000310520785321653	0.000310520785321653	D-dopachrome tautomerase [Source:MGI Symbol;Acc:MGI:1298381]
Ddx18	ENSMUST00000001724.12	3.55239434531351e-20	1.02524513412507e-19	-1.14463071838903	0.124405338952318	5.62752515411869	0.397412830364889	0.0117334240322846	-0.000365422993457655	0.0114816085074771	0.0114816085074771	DEAD box helicase 18 [Source:MGI Symbol;Acc:MGI:1914192]
Akt1	ENSMUST00000001780.10	2.66122948242963e-164	7.88313384795278e-163	-1.64274693800262	0.0601363293935302	6.76145797573648	0.322676288726489	0.00401343224419381	-0.0025417289564953	0.00141113492519694	0.00141113492519694	thymoma viral proto-oncogene 1 [Source:MGI Symbol;Acc:MGI:87986]
