external_gene_name	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	description
Rpa1	ENSMUST00000000767.6	5.47915535060597e-06	1.32378955256139e-05	-1.72399596174048	0.379271007599841	4.87066214398363	3.08455817873214	0.1700004029592	0.0190487957800239	0.0457693428494982	0.0457693428494982	replication protein A1 [Source:MGI Symbol;Acc:MGI:1915525]
Serpinf1	ENSMUST00000000769.14	0.00330093278394376	0.00615452234488663	0.649000342383172	0.220881482938635	5.4545303631793	0.931730156943139	0.0571434869275691	-0.0460748781634909	0.0160394573301868	0.0160394573301868	serine (or cysteine) peptidase inhibitor, clade F, member 1 [Source:MGI Symbol;Acc:MGI:108080]
Ddx3x	ENSMUST00000000804.7	3.92863140210771e-14	1.53039083190266e-13	-0.293107531629319	0.038753740202452	7.09473699893702	0.14250838591723	0.00150886569340183	-0.000414123141698066	0.000743912876116885	0.000743912876116885	DEAD box helicase 3, X-linked [Source:MGI Symbol;Acc:MGI:103064]
Tpd52l2	ENSMUST00000000844.15	7.15612006863228e-09	2.08883825723454e-08	4.33465788175203	0.74900531386142	2.63570645282088	7.28946672177407	0.659911218234359	-0.633253021368147	0.181602222054607	0.181602222054607	tumor protein D52-like 2 [Source:MGI Symbol;Acc:MGI:1913564]
Necab3	ENSMUST00000000895.13	9.25989118182541e-124	5.82764362681801e-122	-7.08435325181703	0.299420169109471	5.63105919050506	5.90991001759541	0.101353369046815	0.0331252874575007	0.0114046338322959	0.0331252874575007	N-terminal EF-hand calcium binding protein 3 [Source:MGI Symbol;Acc:MGI:1861721]
Pxmp4	ENSMUST00000000896.11	7.10650200880884e-14	2.72858472738474e-13	-1.63495163870349	0.21840450386357	4.73659045291028	0.762737545247692	0.0157712900176969	-0.00474754346529171	0.0557795009441417	0.0557795009441417	peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701]
Smarcb1	ENSMUST00000000925.10	3.29184923425796e-15	1.35243175678075e-14	1.3043141566578	0.165536524871634	5.36973260708553	5.73513141404477	0.022200564144849	-0.00700652001286145	0.0189029474550167	0.0189029474550167	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]
Nsun5	ENSMUST00000000940.15	3.50494154429523e-32	3.38904182922071e-31	6.41824329320642	0.543502030410458	2.14274656055604	7.62699114780187	0.275223563363857	0.137034121653368	0.167868122226579	0.167868122226579	NOL1/NOP2/Sun domain family, member 5 [Source:MGI Symbol;Acc:MGI:2140844]
Top1mt	ENSMUST00000000958.9	4.63914229114449e-70	1.53691657543417e-68	-6.63331054823181	0.374883916224756	3.17309551481381	6.41055685211448	0.0297470603726105	-0.0248038109750912	0.181059865593405	0.181059865593405	DNA topoisomerase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1920210]
Oxa1l	ENSMUST00000000985.7	0.00034866224758473	0.000726150115546899	-0.829831300477605	0.232044569417117	4.51566876951238	4.17700063150107	0.00670288941583502	0.000792792360995224	0.0740641338781275	0.0740641338781275	oxidase assembly 1-like [Source:MGI Symbol;Acc:MGI:1916339]
Aox1	ENSMUST00000001027.7	0.000365470711589202	0.000758897283067063	0.948038935738293	0.266016236835077	4.26153358436398	3.78171981801302	0.00618455131814982	-0.00173260669068635	0.099962406071694	0.099962406071694	aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]
S100a4	ENSMUST00000001046.7	5.02208183078629e-40	6.69169409072096e-39	4.39587341837801	0.331965463591142	4.07822946140081	4.77500480666795	0.0444603713684349	0.070179630796355	0.120841232157487	0.120841232157487	S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]
S100a6	ENSMUST00000001051.9	4.25279235798065e-307	8.59442082299467e-305	0.657690107439735	0.0175574996749465	8.61178128588124	0.365855210582905	0.000318055248392342	0.000144343443861277	7.43445735732632e-05	0.000144343443861277	S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]
Ern1	ENSMUST00000001059.9	4.0318713074932e-11	1.33233421767235e-10	3.50223902798592	0.530409088503513	1.65299705820843	3.49509261684834	0.105586802930108	0.316413898820584	0.141083426065439	0.316413898820584	endoplasmic reticulum (ER) to nucleus signalling 1 [Source:MGI Symbol;Acc:MGI:1930134]
Zfp276	ENSMUST00000001092.15	2.63387030839219e-26	1.94340093992037e-25	-4.3879801927139	0.413510425085302	1.62071758063226	4.20807754592068	0.117505321437395	-0.0936025845919781	0.138980986043945	0.138980986043945	zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495]
Add1	ENSMUST00000001108.11	5.48003704912214e-15	2.22479718413914e-14	5.15237498023672	0.659261531701922	1.90438725493874	6.40463848670584	0.41080602721755	0.241132623555396	0.156163974165412	0.241132623555396	adducin 1 (alpha) [Source:MGI Symbol;Acc:MGI:87918]
Col6a1	ENSMUST00000001147.5	3.24784837140641e-42	4.72574929433119e-41	-4.293235402775	0.315324206850807	1.19289128332774	3.66530694016574	0.0404335274346981	0.0150133450281201	0.108710505704438	0.108710505704438	collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]
Pcbp3	ENSMUST00000001148.11	4.40687741561698e-16	1.89664662648466e-15	-5.33043129204954	0.655905907909625	3.64199605829418	9.39140481949529	0.213830569606619	0.431488270439505	0.163450372073913	0.431488270439505	poly(rC) binding protein 3 [Source:MGI Symbol;Acc:MGI:1890470]
Araf	ENSMUST00000001155.11	2.67003760824816e-06	6.58923256700374e-06	0.416947563062701	0.0888124771076988	6.67652675551277	0.208432994236507	0.00668126597086533	0.00515021816414295	0.00166037288339568	0.00515021816414295	Araf proto-oncogene, serine/threonine kinase [Source:MGI Symbol;Acc:MGI:88065]
Cnnm3	ENSMUST00000001166.14	6.37738093706946e-12	2.19764692086812e-11	-2.00291664068544	0.291504868737083	4.09420697471695	3.81664812850348	0.00846037525034654	0.00223601663345756	0.119002257495789	0.119002257495789	cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]
Ankrd39	ENSMUST00000001172.12	3.70279837294626e-08	1.03450839949534e-07	1.73230900073334	0.314709481687256	3.9640703505933	4.61993817021713	0.0147678590300438	0.0100717470399942	0.133795227765748	0.133795227765748	ankyrin repeat domain 39 [Source:MGI Symbol;Acc:MGI:1914816]
Mxd1	ENSMUST00000001184.10	3.19699764843156e-18	1.55141390687495e-17	3.79708303833719	0.436233545460059	3.09221624123303	4.2767638901773	0.102678601305058	0.0519989912074058	0.182770957971922	0.182770957971922	MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908]
Gmcl1	ENSMUST00000001185.14	6.22606974050627e-15	2.52148199599929e-14	-0.928053878791467	0.118992229294138	5.47521273154958	0.755822899916732	0.00583124020857487	-0.00176440278512567	0.0154074857400081	0.0154074857400081	germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]
Snrnp27	ENSMUST00000001186.11	2.36672221860614e-05	5.46060430191658e-05	-0.176276609779341	0.0417010756044569	7.10830280623926	0.0449311027035561	0.00188363331057348	-0.00106300004038561	0.000724836249279465	0.000724836249279465	small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868]
Ocrl	ENSMUST00000001202.15	4.8359431321401e-20	2.58542427064563e-19	-3.86310207016668	0.421385667169259	2.47072899210683	5.64230531492316	0.0877266125335647	-0.0572143724175786	0.178622208209958	0.178622208209958	OCRL, inositol polyphosphate-5-phosphatase [Source:MGI Symbol;Acc:MGI:109589]
Agpat3	ENSMUST00000001240.12	5.22302166195463e-11	1.71597395208871e-10	-0.522090161125169	0.0795331345357725	6.0385303591312	0.469768522081561	0.00402421544313195	-0.000347150143094444	0.00546406379049598	0.00546406379049598	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186]
Ckb	ENSMUST00000001304.9	1.03886207301758e-07	2.82391621342754e-07	0.0728151274754958	0.0136875903348076	8.71218682823418	0.34485918153441	0.000211145579825987	-6.12228137363424e-05	6.98796139342904e-05	6.98796139342904e-05	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]
Efnb2	ENSMUST00000001319.15	6.9199120762457e-45	1.12149226858508e-43	-6.00132669312654	0.426909946610315	2.90056038315181	7.99440230036243	0.0890981618410249	0.0391162751946197	0.184279991931209	0.184279991931209	ephrin B2 [Source:MGI Symbol;Acc:MGI:105097]
Sp1	ENSMUST00000001326.7	7.79284433467618e-08	2.13683480716253e-07	-2.99617273539234	0.557753279002423	2.08636008041468	2.5741390254527	0.301269298533056	0.00650487474042732	0.165363781823876	0.165363781823876	trans-acting transcription factor 1 [Source:MGI Symbol;Acc:MGI:98372]
Rnd2	ENSMUST00000001347.7	5.78736637275187e-75	2.05989470817243e-73	-5.99723257336829	0.327369326987403	3.93206716837116	3.92118771415912	0.0234452183285855	0.00252595632924325	0.137310796049693	0.137310796049693	Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]
Fbxo9	ENSMUST00000001402.14	2.08451470844998e-06	5.18718751091645e-06	-0.855415493065831	0.180275213866179	6.06159314129786	0.421874461251909	0.0435083727448497	-0.0356993143541662	0.00524035635689497	0.00524035635689497	f-box protein 9 [Source:MGI Symbol;Acc:MGI:1918788]
Apbb3	ENSMUST00000001415.9	0.000227814500714675	0.000482418225520842	1.13882767532235	0.308961066236457	4.057528089902	3.7442286808598	0.0199658452707813	-0.0130969786798614	0.123219565404171	0.123219565404171	amyloid beta (A4) precursor protein-binding, family B, member 3 [Source:MGI Symbol;Acc:MGI:108404]
Zmat2	ENSMUST00000001419.10	7.95884100804012e-47	1.38125381921979e-45	-0.340391327881866	0.0236872881043078	7.71361352081743	0.169346522225667	0.000604067574272869	0.000148244407364872	0.000237563852331852	0.000237563852331852	zinc finger, matrin type 2 [Source:MGI Symbol;Acc:MGI:1913742]
Smg5	ENSMUST00000001451.11	1.17915817727459e-18	5.85331029701697e-18	2.35362588667107	0.266951844463086	4.41935730172728	0.954009705126358	0.023627910481297	0.00281587057620793	0.0832670204120681	0.0832670204120681	SMG5 nonsense mediated mRNA decay factor [Source:MGI Symbol;Acc:MGI:2447364]
Cct3	ENSMUST00000001452.14	3.22231651574642e-64	9.40730221322566e-63	0.848418201532426	0.0501438981100707	6.91994475821437	0.104411798357503	0.00273093326299368	-0.00191473943886296	0.00104068251351605	0.00104068251351605	chaperonin containing Tcp1, subunit 3 (gamma) [Source:MGI Symbol;Acc:MGI:104708]
Mef2d	ENSMUST00000001455.13	0.000337725766465962	0.000704583188860165	-0.291540818685291	0.0813337687899348	5.93810795594347	0.242020591378455	0.00337628911122701	0.00216446137374952	0.00654648380713485	0.00654648380713485	myocyte enhancer factor 2D [Source:MGI Symbol;Acc:MGI:99533]
Tmem79	ENSMUST00000001456.11	0.000923974121495282	0.00184146847707168	1.65267282334429	0.498888780342526	5.62869921926593	5.21096357006818	0.0414873897557264	0.331847632971754	0.0114559701103041	0.331847632971754	transmembrane protein 79 [Source:MGI Symbol;Acc:MGI:1919163]
Snd1	ENSMUST00000001460.14	1.67877777975997e-09	5.07877748806958e-09	1.09084323942266	0.181017297122241	4.87276327901973	4.7579415797735	0.00353057321820044	-0.000347128252054854	0.045620319567962	0.045620319567962	staphylococcal nuclease and tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1929266]
Mrpl10	ENSMUST00000001485.10	8.47163818776032e-16	3.58080770065035e-15	-0.925114395514987	0.114961167517533	5.66628996479498	0.388671416353103	0.00915481433715238	-0.00298629738213803	0.010669290718339	0.010669290718339	mitochondrial ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:1333801]
Cyp51	ENSMUST00000001507.5	0.00104664476186689	0.0020734533197729	-1.36951151840163	0.417829709810013	5.62209282710969	3.59528767737058	0.165352636845107	0.0965198627547723	0.0116010961543878	0.0965198627547723	cytochrome P450, family 51 [Source:MGI Symbol;Acc:MGI:106040]
Tubb6	ENSMUST00000001513.8	1.0811243983848e-08	3.12267596598742e-08	-1.35410299343734	0.236835440228418	4.59333591367512	1.18258946476314	0.0168499445005182	-0.00929084020436545	0.067286594121765	0.067286594121765	tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]
Col1a1	ENSMUST00000001547.8	5.58949150912316e-13	2.04839152867081e-12	2.4990498729099	0.346602191455945	3.80425727760193	4.30915593557036	0.029819967523546	0.0201923805359596	0.150379651159549	0.150379651159549	collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]
Nrip2	ENSMUST00000001561.12	3.880001413747e-08	1.08268588084121e-07	-4.43781309960544	0.807428814402275	2.72551323571277	5.61742464980845	0.301234937476078	0.676676998014518	0.182861360891169	0.676676998014518	nuclear receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1891884]
Gtf2h4	ENSMUST00000001565.15	1.95634026308745e-08	5.56141242654494e-08	2.52885785710122	0.450309762364421	2.37285134058454	2.96042643590741	0.128064125120725	0.0475045546722842	0.176104198000326	0.176104198000326	general transcription factor II H, polypeptide 4 [Source:MGI Symbol;Acc:MGI:1338799]
Tubb5	ENSMUST00000001566.10	3.755331445561e-125	2.39656029234609e-123	0.265800405376493	0.0111703931305602	9.52000908149317	0.0718026449496012	0.000105464269457093	2.66352020593615e-05	8.17022545798075e-05	8.17022545798075e-05	tubulin, beta 5 class I [Source:MGI Symbol;Acc:MGI:107812]
Flot1	ENSMUST00000001569.15	8.59536889445617e-13	3.11419461060495e-12	0.396278047267087	0.0554133511714594	6.88862690770163	0.338670705131065	0.00339847059169193	0.00120748864038529	0.00110528350766435	0.00120748864038529	flotillin 1 [Source:MGI Symbol;Acc:MGI:1100500]
Ell2	ENSMUST00000001583.8	0.000249133481965315	0.000525848876637478	1.38835471067095	0.379005793997333	3.09103565185445	3.64901467025741	0.0326743356240105	-0.022415624120628	0.182793752201313	0.182793752201313	elongation factor for RNA polymerase II 2 [Source:MGI Symbol;Acc:MGI:2183438]
Jup	ENSMUST00000001592.15	2.60900922276433e-247	4.12631823857718e-245	-5.8058406395907	0.172860453345907	4.97560343449581	5.02258071857698	0.00615169713268974	0.000932829855195901	0.0386694073637388	0.0386694073637388	junction plakoglobin [Source:MGI Symbol;Acc:MGI:96650]
Nom1	ENSMUST00000001611.11	0.000371180490554382	0.000770225985419636	0.588609410448991	0.165350429525869	5.11030094949305	0.229615654273127	0.0103460466305652	0.00100134309234418	0.0306651001860188	0.0306651001860188	nucleolar protein with MIF4G domain 1 [Source:MGI Symbol;Acc:MGI:1861749]
Ifrd1	ENSMUST00000001672.12	8.11885038189465e-21	4.50749849651709e-20	-4.15111851402294	0.443585927328506	2.51576557377995	4.32582657938911	0.11556682061173	-0.0857984548748404	0.179585891774106	0.179585891774106	interferon-related developmental regulator 1 [Source:MGI Symbol;Acc:MGI:1316717]
Hoxc6	ENSMUST00000001711.6	2.7045682395777e-23	1.70327864063155e-22	-4.30830610426376	0.433298864436967	1.33598458984964	4.13969236870459	0.0976838130118354	0.183938045871713	0.119211776518356	0.183938045871713	homeobox C6 [Source:MGI Symbol;Acc:MGI:96197]
Cabin1	ENSMUST00000001712.8	0.00310471985613769	0.00581072697503934	0.79778331128598	0.269778875620907	4.23916381165472	4.19254351088788	0.00671611783633029	0.000726883115668086	0.102454844760591	0.102454844760591	calcineurin binding protein 1 [Source:MGI Symbol;Acc:MGI:1298375]
Gstt1	ENSMUST00000001713.10	2.78286252973433e-06	6.85464567860347e-06	-1.00534443146621	0.214531694508499	4.75512466187175	0.634328860521663	0.0146931138958416	-0.00491357666034862	0.0543426580271901	0.0543426580271901	glutathione S-transferase, theta 1 [Source:MGI Symbol;Acc:MGI:107379]
Ddt	ENSMUST00000001716.8	1.71315833666881e-13	6.42982332384074e-13	-0.193163739067478	0.0262113699907417	7.56164644501907	0.237791325457585	0.000720033089865681	-0.000173360374783979	0.000310520785321653	0.000310520785321653	D-dopachrome tautomerase [Source:MGI Symbol;Acc:MGI:1298381]
Ddx18	ENSMUST00000001724.12	2.45610706520436e-07	6.52046056078485e-07	-0.642058179780784	0.124405338952318	5.62752515411869	0.397412830364889	0.0117334240322846	-0.000365422993457655	0.0114816085074771	0.0114816085074771	DEAD box helicase 18 [Source:MGI Symbol;Acc:MGI:1914192]
Akt1	ENSMUST00000001780.10	0.000454478227405693	0.000936132502837458	-0.210852649724232	0.0601363293935302	6.76145797573648	0.322676288726489	0.00401343224419381	-0.0025417289564953	0.00141113492519694	0.00141113492519694	thymoma viral proto-oncogene 1 [Source:MGI Symbol;Acc:MGI:87986]
Pabpc1	ENSMUST00000001809.15	2.05690246130831e-06	5.1233829041736e-06	-0.324302849499644	0.0683066141794191	6.73834626298645	0.316309924806089	0.00552361776153752	0.00124115211487126	0.00147507254944651	0.00147507254944651	poly(A) binding protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1349722]
Crnkl1	ENSMUST00000001818.5	0.000113992171852327	0.000248417160514033	-1.16791209856396	0.302669905585851	4.04023300136948	3.5823472500102	0.01221329625496	0.000710582208457216	0.125200311366062	0.125200311366062	crooked neck pre-mRNA splicing factor 1 [Source:MGI Symbol;Acc:MGI:1914127]
Rtcb	ENSMUST00000001834.4	7.28675624831454e-18	3.46125679405445e-17	-0.586440565241198	0.0681091650852614	6.29909024525578	0.0903871646911376	0.00357162780390175	-0.00191753872025335	0.00338665974901533	0.00338665974901533	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:MGI Symbol;Acc:MGI:106379]
