target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUST00000119428.2	1.18109490700298e-32	8.95073090357092e-30	6.75823589196121	0.567910976617611	6.09583505417614	9.6738185604584	0.337309174094774	0.630259457993533	0.151862166610796	0.630259457993533
ENSMUST00000113470.3	4.26433883258557e-32	3.10239178748265e-29	4.71703475768744	0.400001272188963	5.49317055149001	5.63701197058012	0.070804135869981	0.409198917388386	0.316112237513479	0.409198917388386
ENSMUST00000123035.2	7.76770853543252e-32	5.43381087855564e-29	1.89212537768012	0.161142384261174	7.11166399878962	0.988410120098738	0.00210514312605184	0.0757954608900759	0.0569205714091169	0.0757954608900759
ENSMUST00000020707.12	2.04967408263207e-31	1.38072119314489e-28	-7.10303579870158	0.609199864923524	4.34992380307235	9.19826821724201	0.012671272306188	0.0535907008601025	1.10070215396233	1.10070215396233
ENSMUST00000105499.2	5.17716239256576e-31	3.36293677128522e-28	-6.92359765302769	0.59786931736633	4.3924248449164	9.24037231306052	0.012292052378763	0.050932396097055	1.06005110956548	1.06005110956548
ENSMUST00000151364.2	8.26013299443453e-31	5.18052754837156e-28	-2.65858549908486	0.230373305824772	6.67323443785375	1.16827216983793	0.00691888322351535	0.152296696886387	0.0845237500687793	0.152296696886387
ENSMUST00000151137.8	3.82528973603508e-30	2.3191456573002e-27	-5.50504793774681	0.482571201024428	5.02286489009701	7.96896584617543	0.153698541600216	0.265231060020803	0.544926350574262	0.544926350574262
ENSMUST00000076788.12	1.09565343227538e-29	6.42830471813696e-27	1.48641477912686	0.131357159659087	7.52846232339031	0.343403877707828	0.00121256624362539	0.050551543937483	0.0414606826136862	0.050551543937483
ENSMUST00000078272.13	4.56244466654861e-29	2.59317948734957e-26	2.094584260671	0.187182965193246	6.48391192295409	0.67090222264073	0.00335408255117083	0.00766529596089318	0.101758304824437	0.101758304824437
ENSMUST00000032902.11	5.56702559199263e-29	3.068274589914e-26	2.00820126382366	0.179746986821567	7.81819100803093	0.854866685212374	0.000687687547359008	0.0962392502669393	0.0347314699683535	0.0962392502669393
ENSMUST00000221170.2	1.6124514547229e-28	8.62566678191179e-26	-1.85215645986235	0.16719928389565	7.12776116197231	0.788899847547938	0.0178971516112021	0.0659696499944527	0.056161614145598	0.0659696499944527
ENSMUST00000149498.2	3.09046866759868e-27	1.60598411789385e-24	-6.82626389235904	0.631483308453454	4.38911898124075	9.13111785432672	0.13307910875077	-0.0353667042416112	1.06323439781519	1.06323439781519
ENSMUST00000128757.8	4.44517325940654e-27	2.24580031228017e-24	-1.39566514430726	0.129510157401001	7.36204578355962	1.09747805633115	0.00364226528031182	0.00380513133291457	0.0466763773297841	0.0466763773297841
ENSMUST00000002298.7	6.33456437679893e-27	3.11386640230321e-24	-2.0830442328507	0.193882455307848	6.44411905810207	0.711144210167051	0.00686842130320401	0.0896714791782099	0.105902798125395	0.105902798125395
ENSMUST00000105691.8	1.05246197816112e-26	5.03741538389329e-24	-1.2174319793825	0.113811718499924	7.74724391586552	0.244846517857743	0.000815308896673338	0.0380440129070442	0.0361384392794076	0.0380440129070442
ENSMUST00000127423.3	1.16578635842005e-26	5.43674930434457e-24	-7.03003764289956	0.657786716973601	4.62772476802677	10.5205100171188	0.462282436268113	-0.00363708246568473	0.835767658812614	0.835767658812614
ENSMUST00000026985.9	4.15327794949847e-26	1.88849548363695e-23	1.76192226175438	0.166708162142887	6.85214283006432	1.1735637367228	0.00198000100295977	0.0813948329722173	0.0714684363675087	0.0813948329722173
ENSMUST00000138549.8	9.61605351514918e-26	4.26577515447642e-23	-1.51356439269044	0.144288192579642	7.71313000516647	0.622010170180569	0.000740018272131346	0.0617172292815685	0.0368671198749699	0.0617172292815685
ENSMUST00000159685.2	1.04935274684188e-25	4.54419708560956e-23	1.48967074772288	0.142122241797903	7.6222522304756	0.528878425935006	0.000752373495031663	0.0598438213459529	0.0389848163812226	0.0598438213459529
ENSMUST00000028062.8	2.17361476019696e-25	9.19388494382844e-23	5.44991430382004	0.523399509487756	4.67999511819144	5.74370514025182	0.0326252328323994	0.748963770019161	0.789215906763672	0.789215906763672
ENSMUST00000022706.7	2.87002514419543e-25	1.18636403005969e-22	6.85158415568751	0.659691227507887	4.28143809480561	9.06753759005602	0.141332816590781	0.309899240841002	1.16424473036181	1.16424473036181
ENSMUST00000198167.2	9.12197714923326e-25	3.68690045311677e-22	-1.40351292312498	0.136593181022749	7.18379502434277	0.520429094862127	0.00233857211473795	0.0202463647941976	0.0536345191910024	0.0536345191910024
ENSMUST00000114050.8	1.01645497925157e-24	4.0189746005712e-22	0.98617932375234	0.0960749125719783	9.03753080450857	0.215674927029141	0.000527489883222826	0.0237678938267866	0.027163676593917	0.027163676593917
ENSMUST00000004133.11	1.12271981903432e-24	4.34468682310559e-22	-6.3468891508248	0.61890139230832	4.38485403612919	7.98140229717774	0.0817799678265759	0.237094126600186	1.06733683237696	1.06733683237696
ENSMUST00000146835.8	1.18404921948384e-24	4.48655983416085e-22	-6.71257325711312	0.654888398230716	4.40525008548369	9.86839331051948	0.238959633659868	0.540774057898149	1.04767680875171	1.04767680875171
ENSMUST00000223272.2	1.64100694935355e-24	6.09114987649845e-22	-5.78423058000082	0.566062752331018	4.85239122793047	6.90557251516463	0.185738009990433	0.775543108739269	0.651738520268004	0.775543108739269
ENSMUST00000102476.5	1.84985114211103e-24	6.72901851454307e-22	1.8290599045548	0.179201274036326	7.59337010936879	0.540915357895378	0.000880145258136284	0.0954591445905914	0.0397145042566461	0.0954591445905914
ENSMUST00000123434.3	3.1225917836325e-24	1.11360194824917e-21	1.48348889544554	0.146073162731776	8.04689654991244	0.615137411937752	0.000496181662129697	0.0635159249492616	0.0310943323863211	0.0635159249492616
ENSMUST00000085350.11	6.65392797614202e-24	2.32733926980906e-21	-6.74776045005383	0.66930534402288	4.06279603342842	8.03165064469066	0.00784482871195341	0.0556943340028539	1.3360641019008	1.3360641019008
ENSMUST00000122905.8	7.38225702941825e-24	2.53336775190678e-21	1.99171258018404	0.197756754486049	6.42065374274462	0.745261401958251	0.0088829521137717	0.0732577562512669	0.108440249720795	0.108440249720795
ENSMUST00000081848.13	1.21806506314147e-23	4.10262358674391e-21	1.37616532147012	0.137312195919821	8.0090109563145	0.523726529880166	0.000549249562010066	0.05601466788296	0.0316093817383053	0.05601466788296
ENSMUST00000199256.5	1.3514268592035e-23	4.46904576639877e-21	1.60501957519138	0.16031131271395	6.81115320670396	0.901890828603833	0.00288338820051546	0.0534745361436783	0.0742157627516939	0.0742157627516939
ENSMUST00000021506.6	2.21343718380771e-23	7.18892776769546e-21	2.11868542445228	0.212655952807095	6.22738204537632	0.705609589808583	0.00341312840562172	0.0565893020036243	0.132254534387259	0.132254534387259
ENSMUST00000114694.9	2.95544432988253e-23	9.43045990735147e-21	3.42868309166221	0.34513939376312	6.24277198247519	2.21211020648538	0.0135345431278499	0.343829060253673	0.13015262759254	0.343829060253673
ENSMUST00000114468.9	9.96096404014605e-23	3.12362093038235e-20	1.41274643466095	0.143976190312807	7.03592545265116	0.436785848929879	0.00148685295981259	0.0299013861543798	0.0607005771711564	0.0607005771711564
ENSMUST00000127373.2	1.1670179704535e-22	3.59758014349293e-20	-1.24772707834458	0.127366237128872	7.34312680576755	0.274737431042252	0.00132350447249564	0.0168562444929204	0.0473429706086084	0.0473429706086084
ENSMUST00000130253.2	1.33824769510656e-22	4.05667484643303e-20	2.76971675368212	0.283128922434871	8.17314133248184	2.03141365320369	0.00581356794357963	0.234672392213814	0.0296047390303787	0.234672392213814
ENSMUST00000167549.2	4.4370972423715e-22	1.32298237121726e-19	-1.36337839869387	0.141129231512447	7.13073676675343	0.662975309808928	0.00205529793072962	0.0576970820311524	0.0560229636174682	0.0576970820311524
ENSMUST00000018431.13	6.01047157305214e-22	1.76320091888181e-19	1.14746577741106	0.11916328813208	7.52577764534268	0.228733407418538	0.00106348168096585	0.00813169845476944	0.0415361860343815	0.0415361860343815
ENSMUST00000109159.3	9.08417813510574e-22	2.62258780827466e-19	2.83057325631032	0.295256746886471	6.03149137513611	2.38406626933977	0.0223396282577266	0.239190011488218	0.162733136647517	0.239190011488218
ENSMUST00000025127.5	1.06347520339876e-21	3.02226359365884e-19	-6.04436754387816	0.631559639838259	5.48976626085753	7.74887351044553	0.376400090480129	0.820202645537765	0.317471378498319	0.820202645537765
ENSMUST00000070617.8	1.11088965051401e-21	3.10844014823828e-19	3.91262470888908	0.409012350861904	6.06423930722774	5.10708988410844	0.344828733718624	-0.0681305666065808	0.15704457575412	0.15704457575412
ENSMUST00000147570.3	1.25342681367755e-21	3.45414043744958e-19	6.9541568064377	0.727914388603065	3.55427217692589	11.750028821417	0.0140095163957182	1.46443487819205	1.5755685550104	1.5755685550104
ENSMUST00000223152.2	2.01981555739812e-21	5.48304557581449e-19	7.77325472219713	0.817893066045062	3.25871273752077	12.7778597300279	0.355924384868476	0.545221205812416	1.6509228175853	1.6509228175853
ENSMUST00000102792.10	3.34918767080433e-21	8.95809196420429e-19	-2.54966209905331	0.269770815650543	5.86283797339675	1.26699779530858	0.0201629954231548	0.11011097982709	0.198165883507123	0.198165883507123
ENSMUST00000008016.3	3.46368202306635e-21	9.13006501964214e-19	3.30765089591665	0.350101298693214	6.91035146914883	2.69904458182078	0.00607370602391876	0.361639052016106	0.0677941081641202	0.361639052016106
ENSMUST00000053252.9	4.21553173726378e-21	1.09531558910505e-18	4.59557467905232	0.487485122159672	4.86274286632963	4.57748771789354	0.0685402830104462	0.188590406848834	0.644384949970646	0.644384949970646
ENSMUST00000053024.8	4.93223009153976e-21	1.26348451978768e-18	-6.06832780720926	0.644838318248093	4.36553300419432	7.31818165228476	0.161599582346298	0.588687622032911	1.08584978769679	1.08584978769679
ENSMUST00000211500.2	5.18723773972127e-21	1.31035388902848e-18	1.61423050984933	0.17162952444788	6.65409853659637	0.4315980210561	0.00227628082352506	0.0381848993149561	0.0860938001630912	0.0860938001630912
ENSMUST00000048138.8	7.17072812737828e-21	1.78659182439392e-18	1.49226409776997	0.159239251555898	7.78474058006826	0.548210539049867	0.00059865943599028	0.0754727582722571	0.0353770068639001	0.0754727582722571
ENSMUST00000196729.2	8.18617187554115e-21	2.0120282982749e-18	-0.962193146666552	0.102828947267507	8.60764646463486	0.396693134861654	0.000257653081693455	0.0314637241067379	0.0268107186001118	0.0314637241067379
ENSMUST00000000317.13	8.62296482171149e-21	2.09112645569718e-18	-1.00868577896674	0.107860931418444	7.8752722284261	1.82342778644208	0.00120156095605489	0.00231973516541005	0.0337003806233081	0.0337003806233081
ENSMUST00000160326.8	9.33908914090182e-21	2.23499149072003e-18	-6.28903082001214	0.673107050060292	4.28565138722034	8.84529189883029	0.198787742898681	-0.0594471402713857	1.16043155962392	1.16043155962392
ENSMUST00000082223.13	1.54091169647938e-20	3.63975349812557e-18	1.56895815147993	0.168884302164288	7.01394600297538	0.435756621600935	0.00249786971972937	0.0830678528328267	0.0618649587127554	0.0830678528328267
ENSMUST00000021083.7	1.79393048319431e-20	4.18307790106899e-18	1.12319521024881	0.121113049183511	7.47632583907699	0.231992581164241	0.00102957993540123	0.0303391045540139	0.0429755321121814	0.0429755321121814
ENSMUST00000212138.2	1.84186356290415e-20	4.24048284583553e-18	-1.31247602408671	0.141565937124495	7.10025972914627	0.366236095917037	0.00179292342856909	0.0583298202332401	0.0574674614653262	0.0583298202332401
ENSMUST00000199942.5	2.90362691877482e-20	6.60139579983456e-18	-6.55706319286417	0.710988573245625	3.82155657978923	8.29480945727313	0.0447181669534842	1.05633194995949	1.47179608690406	1.47179608690406
ENSMUST00000066091.14	3.81430185727689e-20	8.56475582471014e-18	1.87159732518889	0.203585623616128	6.30564974036831	0.785728570148797	0.00239057458174926	0.0455107440710222	0.121950743847754	0.121950743847754
ENSMUST00000163516.9	5.53941838745736e-20	1.22867001989115e-17	1.90673792444797	0.208319253842895	6.30655394165672	1.60294025023462	0.00835354993301463	0.112851568774157	0.121837184631967	0.121837184631967
ENSMUST00000045218.9	6.47856540145827e-20	1.41966442797257e-17	-6.39753329011926	0.700252914162902	3.87802599406425	7.42969718023546	0.0266449712634575	0.104137296029594	1.44441746011745	1.44441746011745
ENSMUST00000087600.10	7.54180854594976e-20	1.63298111706827e-17	-6.79455834908277	0.74505191629272	3.45416782715685	8.85277126952901	0.0571286189163202	1.0386648739692	1.60817845499804	1.60817845499804
ENSMUST00000197797.2	8.3216126086328e-20	1.78062929559781e-17	-6.70236836016445	0.735803803020337	3.54404583170722	7.11828912396091	0.0452492358581321	0.100016327251365	1.57897247375944	1.57897247375944
ENSMUST00000126185.2	9.88302746894187e-20	2.09014539075715e-17	-4.91827623893089	0.541050836071903	4.70090701292046	5.12396613761165	0.10705462027879	0.750621858968048	0.771153401363527	0.771153401363527
ENSMUST00000109278.8	1.31812470086208e-19	2.75563816773327e-17	-1.6507514926069	0.182224938430208	6.54528168451459	0.395373245388902	0.00387836281954198	0.0199342030351342	0.0957394217381375	0.0957394217381375
ENSMUST00000007139.6	1.35546484984041e-19	2.80149939646561e-17	-0.978328360826074	0.108033115571139	7.83834898466431	0.221189530557998	0.000656095465412375	0.0254769194276948	0.0343573667146087	0.0343573667146087
ENSMUST00000194088.2	1.61490499346986e-19	3.30021258665504e-17	-2.94327746465579	0.32570311898842	5.61614930898104	1.26277280408562	0.0478663823432889	-0.00896499197333267	0.270381182813065	0.270381182813065
ENSMUST00000141366.8	3.70017216867382e-19	7.47763682264882e-17	-2.39398365822369	0.267616511133295	6.08200519152199	1.10128063398987	0.016589558764595	0.198266232328876	0.154104986254384	0.198266232328876
ENSMUST00000126980.8	4.07398765852639e-19	8.14260302563494e-17	-6.03697003156112	0.675658700181688	4.24326948036594	7.39997824547783	0.171492597072456	0.36661162146371	1.19805144032117	1.19805144032117
ENSMUST00000023405.16	4.20828608251225e-19	8.31959861616661e-17	-6.38803060091883	0.715236576858784	3.70247265821362	7.40147567953306	0.0122683700316202	0.0762960808456338	1.52242171259839	1.52242171259839
ENSMUST00000029266.14	4.6497735321153e-19	9.09355709700141e-17	0.865006502656237	0.0969704338058882	9.18717243295162	0.26068897754427	0.000204693981289907	0.01773048660942	0.0280051011162165	0.0280051011162165
ENSMUST00000135930.8	6.08108597855818e-19	1.17662544444698e-16	5.35358406940822	0.602166135353157	5.30463111179212	6.56962585587815	0.393182736200588	0.694629427497882	0.398659499210932	0.694629427497882
ENSMUST00000124834.8	6.43766624149848e-19	1.23250814316183e-16	6.97140803241946	0.784696460140716	2.83750398094827	8.59737717022731	0.18140970121449	1.18524490161783	1.66583590245762	1.66583590245762
ENSMUST00000025549.14	6.60815570600472e-19	1.25197016646681e-16	1.60655798215775	0.180892144306621	6.59796148658734	0.541356402543629	0.00725290373199051	0.0790615973748897	0.0909129998835515	0.0909129998835515
ENSMUST00000028295.9	7.12060862044859e-19	1.33515082050226e-16	-6.27319130080297	0.706998371935083	3.77204406190676	7.48826580963582	0.00561855051238105	0.235103228384967	1.49392154324419	1.49392154324419
ENSMUST00000103036.5	8.247230391431e-19	1.53061863631987e-16	-6.14839545096962	0.69421415331862	4.46971644710931	8.01327846669499	0.460601731901759	0.0518030942105301	0.985198140101905	0.985198140101905
ENSMUST00000114355.2	9.42069526637949e-19	1.73074348994859e-16	-6.79657426179785	0.768688602834342	3.02551496152655	8.65160657151973	0.107904040779018	0.914147436220524	1.66474246360322	1.66474246360322
ENSMUST00000187486.7	1.00642016881122e-18	1.83047700303385e-16	-5.92276742465269	0.670421444033614	4.05705519698477	7.96625991625063	0.00848922262407728	0.0494482128858808	1.33990551523627	1.33990551523627
ENSMUST00000186458.7	1.56643495760634e-18	2.82082366425189e-16	-6.201939590836	0.705985321078157	1.75247300276322	6.37687627324157	0.0450745874887388	0.202151338262244	1.45017123324474	1.45017123324474
ENSMUST00000179196.3	1.74831451778457e-18	3.11748474994762e-16	-6.65373697620955	0.758481666374611	2.43927009612894	8.22824494647154	0.0798404227216722	0.678220925579259	1.64604289195755	1.64604289195755
ENSMUST00000056962.11	2.02988217752076e-18	3.58441718881044e-16	-6.32281577624034	0.7221438636121	3.61080241604505	6.74267810070243	0.00822377434399073	0.0722817455428231	1.55625150491384	1.55625150491384
ENSMUST00000102697.10	2.12792136963408e-18	3.72140710297161e-16	-6.25465176072879	0.714793089537345	3.71911823095878	6.38231831563581	0.0169344463053276	0.0638457438229382	1.5158530362457	1.5158530362457
ENSMUST00000042844.7	3.55147757006988e-18	6.15183562327913e-16	2.25563387836549	0.25949767505666	6.67305863052871	2.0095116086901	0.00640578062779398	0.195611349451643	0.0845380111528189	0.195611349451643
ENSMUST00000018651.14	3.71886341539124e-18	6.38100828293735e-16	-5.42205508431007	0.624151888690589	4.67977611845178	6.71188197502382	0.363444516393857	0.805252224074231	0.789406854286183	0.805252224074231
ENSMUST00000133268.9	3.83007324359384e-18	6.51040861256868e-16	-6.9474751782551	0.800056836737214	2.50372358111628	10.1821353506805	0.266705238979926	0.287417283695207	1.65356758704994	1.65356758704994
ENSMUST00000109412.9	4.89954411383566e-18	8.25119521689286e-16	-6.35216267010563	0.733871634945284	1.74262113651402	7.13475155277275	0.169652611794594	0.822104065174684	1.4460501179372	1.4460501179372
ENSMUST00000115812.10	5.22399656523903e-18	8.71688527785023e-16	-5.6717822545191	0.655820911153413	4.40237924601357	6.42196273443482	0.239853401852622	0.508703708899641	1.05044980066566	1.05044980066566
ENSMUST00000207297.2	5.31917577802094e-18	8.79501536824044e-16	6.3261325723881	0.731656972005006	1.83027479089589	7.04476370098142	0.124469400625393	0.369732838284908	1.48149637342521	1.48149637342521
ENSMUST00000213158.2	5.45853828119492e-18	8.94413461787145e-16	-1.38092914113036	0.159767699064827	8.56516522942452	1.38056625630316	0.0155374061823262	0.0610397468110816	0.0269388147888	0.0610397468110816
ENSMUST00000205534.2	6.01461458559754e-18	9.76730447168286e-16	-5.47819221613432	0.634617794501362	4.40063166849693	5.15067064842944	0.15608224042602	0.913471327203151	1.0521369948673	1.0521369948673
ENSMUST00000132676.8	6.68899817062388e-18	1.07663273210006e-15	-6.12893052277087	0.711003770739992	3.75005583113271	7.13758467594372	0.0133435825763053	0.0949954446814469	1.50323550344315	1.50323550344315
ENSMUST00000045897.15	7.89119373953387e-18	1.25531884510641e-15	0.815080628907205	0.0947639960922005	8.87886687870076	0.451451172454793	0.000256460495190821	0.0196865051166325	0.026684184370897	0.026684184370897
ENSMUST00000045153.11	7.93719304966117e-18	1.25531884510641e-15	3.86852802451647	0.449802868855893	5.11915484886976	3.09806525147936	0.114367695305012	0.127119507808295	0.492600167187964	0.492600167187964
ENSMUST00000004774.4	8.06857260118121e-18	1.26509653853693e-15	4.52513804117355	0.526263757238504	4.64064247398525	5.31009800849011	0.00677206549112434	0.791214374862078	0.824088561057238	0.824088561057238
ENSMUST00000115615.9	1.12446997568617e-17	1.74802221519488e-15	-5.58261080948854	0.652141374754772	4.30834753092436	7.53747269946279	0.131374616147683	1.14449050185345	1.13965063236668	1.14449050185345
ENSMUST00000137488.2	1.3090406672387e-17	2.01769759794385e-15	-6.8803669047107	0.805390860952036	3.5160466636104	7.77061554721798	0.357778691946028	0.659202755915785	1.58818462476916	1.58818462476916
ENSMUST00000109897.8	1.53000690469092e-17	2.33274684470975e-15	-7.41263440366698	0.869531970061865	3.60354994397819	11.8970248336022	0.051335250117135	2.21692229076187	1.55878424990916	2.21692229076187
ENSMUST00000134789.2	1.53908962703525e-17	2.33274684470975e-15	6.15087175336842	0.721580106127497	3.68130621998301	6.7499989300931	0.0314653471728838	0.00193131041710038	1.53056820150403	1.53056820150403
ENSMUST00000032487.14	1.8175384383896e-17	2.73201562953968e-15	-1.15311156067873	0.135582041416842	7.38220199577985	0.758822268404678	0.000767131884878732	0.0543803379793962	0.0459836290023391	0.0543803379793962
ENSMUST00000007738.11	1.97795770832402e-17	2.9487782622129e-15	-6.39936240749303	0.753302149900967	2.011764004623	7.61502171737228	0.156392793436326	0.28756344618651	1.54599959369993	1.54599959369993
ENSMUST00000237521.2	2.26649696697105e-17	3.35146722237963e-15	6.31731452193656	0.745032205687984	2.26514846685461	9.58094913929342	0.0500270309331343	1.15365206420004	1.61519193160378	1.61519193160378
ENSMUST00000035027.13	2.39033901937614e-17	3.50247469494594e-15	-5.92631843381892	0.699430898989546	3.96923411248108	6.19975185114578	0.0728495457018016	0.237552764024603	1.39476120168217	1.39476120168217
ENSMUST00000091288.13	2.40713292757996e-17	3.50247469494594e-15	-1.04390950936322	0.123215253255246	7.4326197852425	0.239746161602318	0.00121894366664863	0.0313628112881859	0.0443270522376149	0.0443270522376149
ENSMUST00000022007.8	2.501515527576e-17	3.61091781075812e-15	5.71126547216528	0.674471611880489	1.46987948558818	6.12452516219835	0.0453867902021614	0.958340171876446	1.31934907549583	1.31934907549583
ENSMUST00000028668.8	2.60537451649641e-17	3.73122454378242e-15	-2.42228522824869	0.286219904077296	5.75410080024324	0.885137755724537	0.0189029292236311	0.0705474919062637	0.226862571246419	0.226862571246419
ENSMUST00000043422.8	2.70175166519207e-17	3.83902025675885e-15	-1.9702021913826	0.23291784145216	6.81524629910185	1.0654186807153	0.00674035334285865	0.156011809257342	0.0739352637394979	0.156011809257342
ENSMUST00000213116.2	3.64859688419814e-17	5.14423876975161e-15	-6.30795316223727	0.748836366448606	3.2927109277368	7.37375945025419	0.0361797849521296	0.445859423386431	1.64608792619572	1.64608792619572
ENSMUST00000010502.13	3.71694275730822e-17	5.20028883614784e-15	4.85271116720652	0.576228837836717	4.53182967199443	3.86049776043845	0.0707650180291759	0.464847256698014	0.925354002634784	0.925354002634784
ENSMUST00000235420.2	5.66784040275396e-17	7.86921230880069e-15	-5.15109863215809	0.615281528589845	4.97849431067503	4.72898827788234	0.213970697827765	0.921743380443806	0.569836143404732	0.921743380443806
ENSMUST00000040576.10	6.41661265582014e-17	8.84131446848914e-15	-0.844593766689708	0.101060516291698	8.12320681867905	0.151505404539958	0.000486202138009486	0.0078341910351917	0.0301534817214241	0.0301534817214241
ENSMUST00000008893.9	9.15138128073647e-17	1.25146859198522e-14	-6.60114629914272	0.793854636508214	3.7797473390659	8.88771141215715	0.40002893795065	1.18176807238098	1.49058661376611	1.49058661376611
ENSMUST00000021217.11	9.36235263224487e-17	1.27076469906918e-14	0.959826345842501	0.115466368656629	8.74357660136649	0.194937525163766	0.000229365871778852	0.0397680810004669	0.0265988363231456	0.0397680810004669
ENSMUST00000180387.3	1.03185898464726e-16	1.39018157131588e-14	-5.07562392936294	0.611442811210642	4.43948115842569	5.55487131108212	0.107064871835062	0.419533217892234	1.01452206230846	1.01452206230846
ENSMUST00000239472.2	1.04838012276086e-16	1.40205424064519e-14	-6.39588505095101	0.770665285330132	2.48327270893941	10.552684199295	0.130383774722174	-0.109077762525217	1.65139117131675	1.65139117131675
